FAMILIA;REGIONAL;REGIONAL_GESTOR;SEGMENTO;PERIODO;VOL_VENDA;ID
00 - TUBOS PVC KRONA;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-07-01;11916,53;IRRIGACAO 1|00 - TUBOS PVC KRONA|IRRIGACAO|JUL25
00 - TUBOS PVC KRONA;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-08-01;2982,34;IRRIGACAO 1|00 - TUBOS PVC KRONA|IRRIGACAO|AGO25
00 - TUBOS PVC KRONA;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-09-01;9974,36;IRRIGACAO 1|00 - TUBOS PVC KRONA|IRRIGACAO|SET25
00 - TUBOS PVC KRONA;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-10-01;9038,89;IRRIGACAO 1|00 - TUBOS PVC KRONA|IRRIGACAO|OUT25
00 - TUBOS PVC KRONA;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-11-01;11722,36;IRRIGACAO 1|00 - TUBOS PVC KRONA|IRRIGACAO|NOV25
00 - TUBOS PVC KRONA;IRRIGACAO 1;IRRIGACAO;IRRIGACAO;2025-12-01;12513,50;IRRIGACAO 1|00 - TUBOS PVC KRONA|IRRIGACAO|DEZ25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-01-01;1123,56;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|JAN25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-02-01;1593,84;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|FEV25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-03-01;1329,21;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|MAR25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-04-01;3854,07;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|ABR25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-05-01;1549,08;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|MAI25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-06-01;9118,91;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|JUN25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-07-01;8216,36;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|JUL25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-08-01;3170,00;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|AGO25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-09-01;3358,52;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|SET25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-10-01;3181,67;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|OUT25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-11-01;5613,78;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|NOV25
00 - TUBOS PVC KRONA;IRRIGACAO 2;IRRIGACAO;IRRIGACAO;2025-12-01;6350,70;IRRIGACAO 2|00 - TUBOS PVC KRONA|IRRIGACAO|DEZ25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-01-01;488328,66;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|JAN25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-02-01;32633,04;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|FEV25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-03-01;699555,27;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|MAR25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-04-01;127847,09;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|ABR25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-05-01;90977,07;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|MAI25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-06-01;1016611,28;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|JUN25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-07-01;127905,48;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|JUL25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-08-01;226872,19;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|AGO25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-09-01;450777,02;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|SET25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-10-01;495392,74;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|OUT25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-11-01;617600,66;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|NOV25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;ATACADO;2025-12-01;419844,72;MINAS GERAIS|00 - TUBOS PVC KRONA|ATACADO|DEZ25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-03-01;364,37;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|MAR25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-04-01;577,65;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|ABR25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-05-01;857,07;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|MAI25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-06-01;103,41;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|JUN25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-07-01;198,08;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|JUL25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-08-01;263,33;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|AGO25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-09-01;9,84;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|SET25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-10-01;341,87;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|OUT25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;OUTROS;2025-11-01;69,35;MINAS GERAIS|00 - TUBOS PVC KRONA|OUTROS|NOV25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-01-01;83126,83;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|JAN25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-02-01;198992,80;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|FEV25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-03-01;102353,96;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|MAR25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-04-01;178137,58;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|ABR25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-05-01;173952,92;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|MAI25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-06-01;354915,40;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|JUN25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-07-01;238850,72;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|JUL25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-08-01;119540,67;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|AGO25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-09-01;110655,97;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|SET25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-10-01;192479,44;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|OUT25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-11-01;163190,60;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|NOV25
00 - TUBOS PVC KRONA;MINAS GERAIS;MINAS RJ/ES;VAREJO;2025-12-01;201718,61;MINAS GERAIS|00 - TUBOS PVC KRONA|VAREJO|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-01-01;152359,37;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|JAN25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-02-01;22212,30;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|FEV25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-03-01;4848,60;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|MAR25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-04-01;231125,98;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|ABR25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-05-01;163174,80;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|MAI25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-06-01;302027,46;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|JUN25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-07-01;38,43;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|JUL25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-08-01;252690,48;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|AGO25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-09-01;35800,10;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|SET25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-10-01;170372,62;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|OUT25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-11-01;166492,01;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|NOV25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;ATACADO;2025-12-01;394470,75;NORDESTE 1|00 - TUBOS PVC KRONA|ATACADO|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-02-01;2307,16;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|FEV25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-04-01;461,63;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|ABR25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-05-01;345,93;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|MAI25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-06-01;1721,90;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|JUN25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-08-01;3391,03;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|AGO25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-09-01;74,88;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|SET25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-10-01;147,94;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|OUT25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-11-01;1284,37;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|NOV25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;OUTROS;2025-12-01;399,11;NORDESTE 1|00 - TUBOS PVC KRONA|OUTROS|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-01-01;116326,31;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|JAN25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-02-01;106036,91;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|FEV25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-03-01;61313,39;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|MAR25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-04-01;113175,92;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|ABR25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-05-01;139097,89;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|MAI25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-06-01;362462,78;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|JUN25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-07-01;87056,13;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|JUL25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-08-01;149078,51;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|AGO25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-09-01;86645,47;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|SET25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-10-01;127156,88;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|OUT25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-11-01;97338,58;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|NOV25
00 - TUBOS PVC KRONA;NORDESTE 1;NORDESTE;VAREJO;2025-12-01;114686,34;NORDESTE 1|00 - TUBOS PVC KRONA|VAREJO|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-01-01;421492,12;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|JAN25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-02-01;319370,33;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|FEV25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-03-01;446516,42;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|MAR25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-04-01;376780,99;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|ABR25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-05-01;697169,40;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|MAI25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-06-01;915014,15;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|JUN25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-07-01;361751,32;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|JUL25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-08-01;819401,99;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|AGO25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-09-01;481827,80;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|SET25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-10-01;626329,73;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|OUT25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-11-01;1049152,77;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|NOV25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;ATACADO;2025-12-01;530098,13;NORDESTE 2|00 - TUBOS PVC KRONA|ATACADO|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;OUTROS;2025-04-01;588,87;NORDESTE 2|00 - TUBOS PVC KRONA|OUTROS|ABR25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;OUTROS;2025-08-01;1306,89;NORDESTE 2|00 - TUBOS PVC KRONA|OUTROS|AGO25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;OUTROS;2025-11-01;1684,09;NORDESTE 2|00 - TUBOS PVC KRONA|OUTROS|NOV25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-01-01;111918,60;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|JAN25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-02-01;122239,83;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|FEV25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-03-01;184679,33;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|MAR25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-04-01;141142,07;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|ABR25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-05-01;232072,71;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|MAI25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-06-01;402196,08;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|JUN25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-07-01;229394,56;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|JUL25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-08-01;150990,35;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|AGO25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-09-01;127984,93;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|SET25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-10-01;183800,98;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|OUT25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-11-01;310258,20;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|NOV25
00 - TUBOS PVC KRONA;NORDESTE 2;NORDESTE;VAREJO;2025-12-01;164857,21;NORDESTE 2|00 - TUBOS PVC KRONA|VAREJO|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-01-01;454048,71;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|JAN25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-02-01;47085,68;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|FEV25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-03-01;503891,59;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|MAR25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-04-01;372134,91;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|ABR25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-05-01;483072,57;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|MAI25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-06-01;445973,06;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|JUN25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-07-01;390450,95;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|JUL25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-08-01;871633,24;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|AGO25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-09-01;394694,54;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|SET25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-10-01;453731,45;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|OUT25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-11-01;736747,20;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|NOV25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;ATACADO;2025-12-01;637933,03;NORDESTE 3|00 - TUBOS PVC KRONA|ATACADO|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-01-01;275,15;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|JAN25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-02-01;408,80;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|FEV25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-03-01;643,20;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|MAR25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-05-01;2027,20;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|MAI25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-06-01;3496,17;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|JUN25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-07-01;345,15;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|JUL25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-08-01;1297,80;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|AGO25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-10-01;277,85;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|OUT25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-11-01;657,72;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|NOV25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;OUTROS;2025-12-01;600,76;NORDESTE 3|00 - TUBOS PVC KRONA|OUTROS|DEZ25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-01-01;301785,03;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|JAN25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-02-01;246763,49;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|FEV25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-03-01;304989,32;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|MAR25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-04-01;294225,64;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|ABR25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-05-01;285685,24;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|MAI25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-06-01;733293,48;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|JUN25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-07-01;420336,35;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|JUL25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-08-01;228766,90;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|AGO25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-09-01;269138,09;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|SET25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-10-01;290941,63;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|OUT25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-11-01;372211,23;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|NOV25
00 - TUBOS PVC KRONA;NORDESTE 3;NORDESTE;VAREJO;2025-12-01;372296,43;NORDESTE 3|00 - TUBOS PVC KRONA|VAREJO|DEZ25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-01-01;6923,54;NORTE|00 - TUBOS PVC KRONA|ATACADO|JAN25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-02-01;200505,79;NORTE|00 - TUBOS PVC KRONA|ATACADO|FEV25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-03-01;117118,93;NORTE|00 - TUBOS PVC KRONA|ATACADO|MAR25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-04-01;47206,04;NORTE|00 - TUBOS PVC KRONA|ATACADO|ABR25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-05-01;57498,14;NORTE|00 - TUBOS PVC KRONA|ATACADO|MAI25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-06-01;353719,14;NORTE|00 - TUBOS PVC KRONA|ATACADO|JUN25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-07-01;175610,81;NORTE|00 - TUBOS PVC KRONA|ATACADO|JUL25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-08-01;172417,93;NORTE|00 - TUBOS PVC KRONA|ATACADO|AGO25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-09-01;184011,51;NORTE|00 - TUBOS PVC KRONA|ATACADO|SET25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-10-01;306234,70;NORTE|00 - TUBOS PVC KRONA|ATACADO|OUT25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-11-01;206576,94;NORTE|00 - TUBOS PVC KRONA|ATACADO|NOV25
00 - TUBOS PVC KRONA;NORTE;CO NO;ATACADO;2025-12-01;252404,49;NORTE|00 - TUBOS PVC KRONA|ATACADO|DEZ25
00 - TUBOS PVC KRONA;NORTE;CO NO;OUTROS;2025-01-01;35,00;NORTE|00 - TUBOS PVC KRONA|OUTROS|JAN25
00 - TUBOS PVC KRONA;NORTE;CO NO;VAREJO;2025-01-01;77863,94;NORTE|00 - TUBOS PVC KRONA|VAREJO|JAN25
