FAMILIA;REGIONAL;REGIONAL_GESTOR;SEGMENTO;PERIODO;VOL_PREV;ID
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-06-01;9957,80;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JUN27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-07-01;10040,90;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|JUL27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-08-01;10086,34;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|AGO27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-09-01;10142,82;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|SET27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-10-01;10197,91;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|OUT27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-11-01;10250,36;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|NOV27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;ATACADO;2027-12-01;10321,59;MINAS GERAIS|31 - CPVC ULTRATERM|ATACADO|DEZ27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-01-01;14,73;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|JAN27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-02-01;14,80;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|FEV27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-03-01;14,88;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|MAR27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-04-01;14,96;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|ABR27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-05-01;15,01;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|MAI27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-06-01;15,08;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|JUN27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-07-01;15,17;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|JUL27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-08-01;15,26;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|AGO27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-09-01;15,35;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|SET27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-10-01;15,42;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|OUT27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-11-01;15,50;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|NOV27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;OUTROS;2027-12-01;15,57;MINAS GERAIS|31 - CPVC ULTRATERM|OUTROS|DEZ27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-01-01;2599,18;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JAN27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-02-01;2618,79;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|FEV27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-03-01;2630,86;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|MAR27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-04-01;2637,24;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|ABR27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-05-01;2644,19;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|MAI27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-06-01;2662,84;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JUN27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-07-01;2690,50;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|JUL27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-08-01;2699,55;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|AGO27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-09-01;2714,86;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|SET27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-10-01;2729,68;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|OUT27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-11-01;2749,22;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|NOV27
31 - CPVC ULTRATERM;MINAS GERAIS;MINAS RJ/ES;VAREJO;2027-12-01;2774,84;MINAS GERAIS|31 - CPVC ULTRATERM|VAREJO|DEZ27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-01-01;8,75;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|JAN27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-02-01;8,96;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|FEV27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-03-01;8,78;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|MAR27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-04-01;8,08;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|ABR27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-05-01;8,53;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|MAI27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-06-01;9,59;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|JUN27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-07-01;9,17;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|JUL27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-08-01;9,54;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|AGO27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-09-01;9,43;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|SET27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-10-01;10,16;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|OUT27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-11-01;9,79;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|NOV27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;ATACADO;2027-12-01;10,71;NORDESTE 1|31 - CPVC ULTRATERM|ATACADO|DEZ27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-01-01;39,90;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|JAN27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-02-01;39,25;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|FEV27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-03-01;38,40;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|MAR27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-04-01;34,06;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|ABR27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-05-01;36,59;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|MAI27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-06-01;45,38;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|JUN27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-07-01;41,49;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|JUL27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-08-01;44,99;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|AGO27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-09-01;42,57;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|SET27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-10-01;49,42;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|OUT27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-11-01;45,94;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|NOV27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;OUTROS;2027-12-01;48,30;NORDESTE 1|31 - CPVC ULTRATERM|OUTROS|DEZ27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-01-01;303,71;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|JAN27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-02-01;301,27;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|FEV27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-03-01;306,84;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|MAR27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-04-01;289,90;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|ABR27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-05-01;305,20;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|MAI27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-06-01;343,89;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|JUN27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-07-01;331,98;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|JUL27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-08-01;347,57;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|AGO27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-09-01;337,66;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|SET27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-10-01;368,84;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|OUT27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-11-01;355,55;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|NOV27
31 - CPVC ULTRATERM;NORDESTE 1;NORDESTE;VAREJO;2027-12-01;369,74;NORDESTE 1|31 - CPVC ULTRATERM|VAREJO|DEZ27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-01-01;154,90;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|JAN27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-02-01;169,36;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|FEV27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-03-01;182,22;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|MAR27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-04-01;165,57;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|ABR27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-05-01;151,79;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|MAI27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-06-01;157,93;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|JUN27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-07-01;155,96;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|JUL27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-08-01;158,90;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|AGO27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-09-01;162,00;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|SET27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-10-01;172,15;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|OUT27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-11-01;178,46;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|NOV27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;ATACADO;2027-12-01;174,24;NORDESTE 2|31 - CPVC ULTRATERM|ATACADO|DEZ27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-01-01;76,86;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|JAN27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-02-01;81,01;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|FEV27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-03-01;82,60;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|MAR27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-04-01;80,43;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|ABR27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-05-01;76,83;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|MAI27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-06-01;82,20;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|JUN27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-07-01;80,50;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|JUL27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-08-01;80,48;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|AGO27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-09-01;82,34;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|SET27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-10-01;84,18;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|OUT27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-11-01;86,05;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|NOV27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;OUTROS;2027-12-01;85,52;NORDESTE 2|31 - CPVC ULTRATERM|OUTROS|DEZ27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-01-01;314,79;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|JAN27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-02-01;320,84;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|FEV27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-03-01;326,53;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|MAR27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-04-01;322,64;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|ABR27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-05-01;297,54;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|MAI27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-06-01;332,40;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|JUN27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-07-01;319,74;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|JUL27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-08-01;320,26;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|AGO27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-09-01;335,87;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|SET27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-10-01;357,57;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|OUT27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-11-01;354,90;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|NOV27
31 - CPVC ULTRATERM;NORDESTE 2;NORDESTE;VAREJO;2027-12-01;368,13;NORDESTE 2|31 - CPVC ULTRATERM|VAREJO|DEZ27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-01-01;442,16;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|JAN27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-02-01;355,63;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|FEV27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-03-01;358,65;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|MAR27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-04-01;393,50;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|ABR27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-05-01;297,49;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|MAI27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-06-01;257,87;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|JUN27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-07-01;325,61;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|JUL27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-08-01;353,82;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|AGO27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-09-01;312,74;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|SET27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-10-01;384,38;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|OUT27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-11-01;275,01;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|NOV27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;ATACADO;2027-12-01;351,79;NORDESTE 3|31 - CPVC ULTRATERM|ATACADO|DEZ27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-01-01;14,25;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|JAN27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-02-01;12,37;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|FEV27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-03-01;12,54;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|MAR27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-04-01;13,43;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|ABR27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-05-01;11,00;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|MAI27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-06-01;10,14;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|JUN27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-07-01;11,46;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|JUL27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-08-01;12,20;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|AGO27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-09-01;11,55;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|SET27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-10-01;12,98;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|OUT27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-11-01;10,62;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|NOV27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;OUTROS;2027-12-01;12,39;NORDESTE 3|31 - CPVC ULTRATERM|OUTROS|DEZ27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-01-01;134,18;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|JAN27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-02-01;112,99;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|FEV27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-03-01;112,74;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|MAR27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-04-01;121,82;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|ABR27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-05-01;98,28;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|MAI27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-06-01;87,62;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|JUN27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-07-01;106,07;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|JUL27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-08-01;113,76;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|AGO27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-09-01;101,99;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|SET27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-10-01;121,31;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|OUT27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-11-01;91,96;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|NOV27
31 - CPVC ULTRATERM;NORDESTE 3;NORDESTE;VAREJO;2027-12-01;112,45;NORDESTE 3|31 - CPVC ULTRATERM|VAREJO|DEZ27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-01-01;21,03;NORTE|31 - CPVC ULTRATERM|ATACADO|JAN27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-02-01;21,33;NORTE|31 - CPVC ULTRATERM|ATACADO|FEV27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-03-01;21,69;NORTE|31 - CPVC ULTRATERM|ATACADO|MAR27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-04-01;21,91;NORTE|31 - CPVC ULTRATERM|ATACADO|ABR27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-05-01;22,21;NORTE|31 - CPVC ULTRATERM|ATACADO|MAI27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-06-01;22,52;NORTE|31 - CPVC ULTRATERM|ATACADO|JUN27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-07-01;22,80;NORTE|31 - CPVC ULTRATERM|ATACADO|JUL27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-08-01;23,09;NORTE|31 - CPVC ULTRATERM|ATACADO|AGO27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-09-01;23,44;NORTE|31 - CPVC ULTRATERM|ATACADO|SET27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-10-01;23,73;NORTE|31 - CPVC ULTRATERM|ATACADO|OUT27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-11-01;24,03;NORTE|31 - CPVC ULTRATERM|ATACADO|NOV27
31 - CPVC ULTRATERM;NORTE;CO NO;ATACADO;2027-12-01;24,27;NORTE|31 - CPVC ULTRATERM|ATACADO|DEZ27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-01-01;189,08;NORTE|31 - CPVC ULTRATERM|VAREJO|JAN27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-02-01;191,67;NORTE|31 - CPVC ULTRATERM|VAREJO|FEV27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-03-01;194,51;NORTE|31 - CPVC ULTRATERM|VAREJO|MAR27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-04-01;195,40;NORTE|31 - CPVC ULTRATERM|VAREJO|ABR27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-05-01;197,72;NORTE|31 - CPVC ULTRATERM|VAREJO|MAI27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-06-01;200,80;NORTE|31 - CPVC ULTRATERM|VAREJO|JUN27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-07-01;204,08;NORTE|31 - CPVC ULTRATERM|VAREJO|JUL27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-08-01;205,11;NORTE|31 - CPVC ULTRATERM|VAREJO|AGO27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-09-01;208,80;NORTE|31 - CPVC ULTRATERM|VAREJO|SET27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-10-01;212,01;NORTE|31 - CPVC ULTRATERM|VAREJO|OUT27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-11-01;214,70;NORTE|31 - CPVC ULTRATERM|VAREJO|NOV27
31 - CPVC ULTRATERM;NORTE;CO NO;VAREJO;2027-12-01;215,47;NORTE|31 - CPVC ULTRATERM|VAREJO|DEZ27
31 - CPVC ULTRATERM;PARANA;SUL;ATACADO;2027-01-01;284,24;PARANA|31 - CPVC ULTRATERM|ATACADO|JAN27
31 - CPVC ULTRATERM;PARANA;SUL;ATACADO;2027-02-01;193,72;PARANA|31 - CPVC ULTRATERM|ATACADO|FEV27
31 - CPVC ULTRATERM;PARANA;SUL;ATACADO;2027-03-01;232,22;PARANA|31 - CPVC ULTRATERM|ATACADO|MAR27
31 - CPVC ULTRATERM;PARANA;SUL;ATACADO;2027-04-01;215,67;PARANA|31 - CPVC ULTRATERM|ATACADO|ABR27
31 - CPVC ULTRATERM;PARANA;SUL;ATACADO;2027-05-01;130,43;PARANA|31 - CPVC ULTRATERM|ATACADO|MAI27
31 - CPVC ULTRATERM;PARANA;SUL;ATACADO;2027-06-01;255,59;PARANA|31 - CPVC ULTRATERM|ATACADO|JUN27
